dimension,subgroup,n,rmse,gap_score,mode,repeat,fold,model
right_distance_bin,16-30,32,0.07620843625927265,7.14,B,0,3,ensemble
right_distance_bin,31+,25,0.04429672458541405,16.71,B,0,3,ensemble
right_distance_bin,8-15,147,0.07096217974086717,8.71,B,0,3,ensemble
right_distance_bin,none,3,0.0766842087426298,6.99,B,0,3,ensemble
year,2010,32,0.08707055522779852,3.88,B,0,3,ensemble
year,2011,33,0.06813988459913961,9.56,B,0,3,ensemble
year,2012,23,0.068324249721462,9.5,B,0,3,ensemble
year,2013,27,0.08218616446895122,5.34,B,0,3,ensemble
year,2014,45,0.07258100939164164,8.23,B,0,3,ensemble
year,2015,31,0.052338354058695344,14.3,B,0,3,ensemble
year,2016,21,0.047199520426866585,15.84,B,0,3,ensemble
year,2017,96,0.058422271417231275,12.47,B,0,3,ensemble
year,2018,64,0.07535152459458258,7.39,B,0,3,ensemble
year,2019,133,0.06034532608461303,11.9,B,0,3,ensemble
year,2020,153,0.06722522815930027,9.83,B,0,3,ensemble
year,2021,144,0.09568834956025245,1.29,B,0,3,ensemble
year,2022,129,0.055438262581222905,13.37,B,0,3,ensemble
year,2023,131,0.06417458647330403,10.75,B,0,3,ensemble
year,2024,138,0.0572742228145381,12.82,B,0,3,ensemble
confidence_bin,low,12,0.033146850873994785,20.06,B,0,3,ensemble
confidence_bin,medium,379,0.06677074994743937,9.97,B,0,3,ensemble
confidence_bin,high,809,0.06965758272138073,9.1,B,0,3,ensemble
overall,all,1200,0.11123943305403741,0.0,B,0,4,baseline
seen_polygon,False,1200,0.11123943305403741,0.0,B,0,4,baseline
crop_type,зерновые,299,0.08047002231151376,5.86,B,0,4,baseline
crop_type,озимая пшеница,821,0.12112463314211139,0.0,B,0,4,baseline
crop_type,подсолнечник,80,0.10415527601780901,0.0,B,0,4,baseline
source_label,landsat,498,0.09009576071668775,2.97,B,0,4,baseline
source_label,modis,211,0.15384583125503398,0.0,B,0,4,baseline
source_label,s2,491,0.10880393346610245,0.0,B,0,4,baseline
gap_length,1,871,0.11269218670699294,0.0,B,0,4,baseline
gap_length,2,266,0.11067461556538952,0.0,B,0,4,baseline
gap_length,3,54,0.09726316942760707,0.82,B,0,4,baseline
gap_length,4,4,0.030861614124462686,20.74,B,0,4,baseline
gap_length,5,5,0.054604079704444745,13.62,B,0,4,baseline
left_distance_bin,0-7,973,0.10460883074269757,0.0,B,0,4,baseline
left_distance_bin,16-30,29,0.09468189579416704,1.6,B,0,4,baseline
left_distance_bin,31+,30,0.23373862379415697,0.0,B,0,4,baseline
left_distance_bin,8-15,166,0.11678835826734835,0.0,B,0,4,baseline
left_distance_bin,none,2,0.13849108229952334,0.0,B,0,4,baseline
right_distance_bin,0-7,1001,0.11050032338475646,0.0,B,0,4,baseline
right_distance_bin,16-30,33,0.09776648080440266,0.67,B,0,4,baseline
right_distance_bin,31+,12,0.18651845673384007,0.0,B,0,4,baseline
right_distance_bin,8-15,154,0.11088864649807835,0.0,B,0,4,baseline
year,2010,30,0.09545985962002922,1.36,B,0,4,baseline
year,2011,33,0.11772773389698087,0.0,B,0,4,baseline
year,2012,26,0.11437720337709029,0.0,B,0,4,baseline
year,2013,38,0.09304386073683125,2.09,B,0,4,baseline
year,2014,35,0.08126448257685259,5.62,B,0,4,baseline
year,2015,34,0.12172920019139523,0.0,B,0,4,baseline
year,2016,29,0.11801562581271029,0.0,B,0,4,baseline
year,2017,95,0.11120893204260508,0.0,B,0,4,baseline
year,2018,82,0.12321331672492701,0.0,B,0,4,baseline
year,2019,128,0.12996148536425614,0.0,B,0,4,baseline
year,2020,152,0.09345158242642428,1.96,B,0,4,baseline
year,2021,116,0.1388535904729354,0.0,B,0,4,baseline
year,2022,129,0.10710956248878427,0.0,B,0,4,baseline
year,2023,151,0.10422072043456652,0.0,B,0,4,baseline
year,2024,122,0.09253123524891566,2.24,B,0,4,baseline
confidence_bin,low,12,0.1629907330400509,0.0,B,0,4,baseline
confidence_bin,medium,381,0.10446895281099979,0.0,B,0,4,baseline
confidence_bin,high,807,0.11336969303457102,0.0,B,0,4,baseline
overall,all,1200,0.08708529126484578,3.87,B,0,4,global_blend
seen_polygon,False,1200,0.08708529126484578,3.87,B,0,4,global_blend
crop_type,зерновые,299,0.06328081698130668,11.02,B,0,4,global_blend
crop_type,озимая пшеница,821,0.09494012644682502,1.52,B,0,4,global_blend
crop_type,подсолнечник,80,0.07930126106146909,6.21,B,0,4,global_blend
source_label,landsat,498,0.06952630220815872,9.14,B,0,4,global_blend
source_label,modis,211,0.10307142790872593,0.0,B,0,4,global_blend
source_label,s2,491,0.09521898062997299,1.43,B,0,4,global_blend
gap_length,1,871,0.08721034959259671,3.84,B,0,4,global_blend
gap_length,2,266,0.09063817026624693,2.81,B,0,4,global_blend
gap_length,3,54,0.06569770442770262,10.29,B,0,4,global_blend
gap_length,4,4,0.08495882081403491,4.51,B,0,4,global_blend
gap_length,5,5,0.07601392472422296,7.2,B,0,4,global_blend
left_distance_bin,0-7,973,0.08189953436794618,5.43,B,0,4,global_blend
left_distance_bin,16-30,29,0.07466433491887513,7.6,B,0,4,global_blend
left_distance_bin,31+,30,0.19486047903793585,0.0,B,0,4,global_blend
left_distance_bin,8-15,166,0.08658823991814406,4.02,B,0,4,global_blend
left_distance_bin,none,2,0.12002509541388691,0.0,B,0,4,global_blend
right_distance_bin,0-7,1001,0.08885484864077804,3.34,B,0,4,global_blend
right_distance_bin,16-30,33,0.07767193339264526,6.7,B,0,4,global_blend
right_distance_bin,31+,12,0.10497758403025705,0.0,B,0,4,global_blend
right_distance_bin,8-15,154,0.07499818404345787,7.5,B,0,4,global_blend
year,2010,30,0.06588121625482449,10.24,B,0,4,global_blend
year,2011,33,0.07396739014357674,7.81,B,0,4,global_blend
year,2012,26,0.07987036856389906,6.04,B,0,4,global_blend
year,2013,38,0.06068905050798526,11.79,B,0,4,global_blend
year,2014,35,0.0511471125549488,14.66,B,0,4,global_blend
year,2015,34,0.07546057953938247,7.36,B,0,4,global_blend
year,2016,29,0.07917045938899069,6.25,B,0,4,global_blend
year,2017,95,0.08421158924556131,4.74,B,0,4,global_blend
year,2018,82,0.10916155819289042,0.0,B,0,4,global_blend
year,2019,128,0.09883152144160331,0.35,B,0,4,global_blend
year,2020,152,0.06608173194466488,10.18,B,0,4,global_blend
year,2021,116,0.1137169231912067,0.0,B,0,4,global_blend
year,2022,129,0.08949099753290089,3.15,B,0,4,global_blend
year,2023,151,0.0876147073151304,3.72,B,0,4,global_blend
year,2024,122,0.07892472747033456,6.32,B,0,4,global_blend
confidence_bin,low,12,0.14678826542708776,0.0,B,0,4,global_blend
confidence_bin,medium,381,0.09074460907266924,2.78,B,0,4,global_blend
confidence_bin,high,807,0.0840773193624103,4.78,B,0,4,global_blend
overall,all,1200,0.08708529126484578,3.87,B,0,4,ensemble
seen_polygon,False,1200,0.08708529126484578,3.87,B,0,4,ensemble
crop_type,зерновые,299,0.06328081698130668,11.02,B,0,4,ensemble
crop_type,озимая пшеница,821,0.09494012644682502,1.52,B,0,4,ensemble
crop_type,подсолнечник,80,0.07930126106146909,6.21,B,0,4,ensemble
source_label,landsat,498,0.06952630220815872,9.14,B,0,4,ensemble
source_label,modis,211,0.10307142790872593,0.0,B,0,4,ensemble
source_label,s2,491,0.09521898062997299,1.43,B,0,4,ensemble
gap_length,1,871,0.08721034959259671,3.84,B,0,4,ensemble
gap_length,2,266,0.09063817026624693,2.81,B,0,4,ensemble
gap_length,3,54,0.06569770442770262,10.29,B,0,4,ensemble
gap_length,4,4,0.08495882081403491,4.51,B,0,4,ensemble
gap_length,5,5,0.07601392472422296,7.2,B,0,4,ensemble
left_distance_bin,0-7,973,0.08189953436794618,5.43,B,0,4,ensemble
left_distance_bin,16-30,29,0.07466433491887513,7.6,B,0,4,ensemble
left_distance_bin,31+,30,0.19486047903793585,0.0,B,0,4,ensemble
left_distance_bin,8-15,166,0.08658823991814406,4.02,B,0,4,ensemble
left_distance_bin,none,2,0.12002509541388691,0.0,B,0,4,ensemble
right_distance_bin,0-7,1001,0.08885484864077804,3.34,B,0,4,ensemble
right_distance_bin,16-30,33,0.07767193339264526,6.7,B,0,4,ensemble
right_distance_bin,31+,12,0.10497758403025705,0.0,B,0,4,ensemble
right_distance_bin,8-15,154,0.07499818404345787,7.5,B,0,4,ensemble
year,2010,30,0.06588121625482449,10.24,B,0,4,ensemble
year,2011,33,0.07396739014357674,7.81,B,0,4,ensemble
year,2012,26,0.07987036856389906,6.04,B,0,4,ensemble
year,2013,38,0.06068905050798526,11.79,B,0,4,ensemble
year,2014,35,0.0511471125549488,14.66,B,0,4,ensemble
year,2015,34,0.07546057953938247,7.36,B,0,4,ensemble
year,2016,29,0.07917045938899069,6.25,B,0,4,ensemble
year,2017,95,0.08421158924556131,4.74,B,0,4,ensemble
year,2018,82,0.10916155819289042,0.0,B,0,4,ensemble
year,2019,128,0.09883152144160331,0.35,B,0,4,ensemble
year,2020,152,0.06608173194466488,10.18,B,0,4,ensemble
year,2021,116,0.1137169231912067,0.0,B,0,4,ensemble
year,2022,129,0.08949099753290089,3.15,B,0,4,ensemble
year,2023,151,0.0876147073151304,3.72,B,0,4,ensemble
year,2024,122,0.07892472747033456,6.32,B,0,4,ensemble
confidence_bin,low,12,0.14678826542708776,0.0,B,0,4,ensemble
confidence_bin,medium,381,0.09074460907266924,2.78,B,0,4,ensemble
confidence_bin,high,807,0.0840773193624103,4.78,B,0,4,ensemble
overall,all,1200,0.17877237430979828,0.0,C,0,0,baseline
seen_polygon,True,1200,0.17877237430979828,0.0,C,0,0,baseline
crop_type,зерновые,310,0.16208601488332108,0.0,C,0,0,baseline
crop_type,озимая пшеница,694,0.17581973016499386,0.0,C,0,0,baseline
crop_type,пастбища/зерновые,76,0.20041997151038765,0.0,C,0,0,baseline
crop_type,подсолнечник,120,0.21796565511358917,0.0,C,0,0,baseline
source_label,landsat,384,0.1821928071591174,0.0,C,0,0,baseline
source_label,modis,105,0.16961995311894953,0.0,C,0,0,baseline
source_label,s2,711,0.1782235617793458,0.0,C,0,0,baseline
gap_length,18,18,0.10811969377993655,0.0,C,0,0,baseline
gap_length,23,46,0.27149528266193623,0.0,C,0,0,baseline
gap_length,25,50,0.19168315424893867,0.0,C,0,0,baseline
gap_length,26,156,0.19201397614776683,0.0,C,0,0,baseline
gap_length,27,27,0.11714450668519454,0.0,C,0,0,baseline
gap_length,28,84,0.19067227197682268,0.0,C,0,0,baseline
gap_length,29,58,0.19551114909382775,0.0,C,0,0,baseline
gap_length,30,90,0.18911637406848894,0.0,C,0,0,baseline
gap_length,31,62,0.10721030714485406,0.0,C,0,0,baseline
gap_length,32,32,0.09686929249154057,0.94,C,0,0,baseline
gap_length,33,99,0.18075977616833466,0.0,C,0,0,baseline
gap_length,34,102,0.19365760172191146,0.0,C,0,0,baseline
gap_length,35,70,0.07962240805878097,6.11,C,0,0,baseline
gap_length,36,36,0.2305438778341244,0.0,C,0,0,baseline
gap_length,37,74,0.17616641009322764,0.0,C,0,0,baseline
gap_length,38,76,0.16599392732184107,0.0,C,0,0,baseline
gap_length,39,39,0.18648605562295162,0.0,C,0,0,baseline
gap_length,40,40,0.16877227798519112,0.0,C,0,0,baseline
gap_length,41,41,0.15498781443993423,0.0,C,0,0,baseline
left_distance_bin,31+,1200,0.17877237430979828,0.0,C,0,0,baseline
right_distance_bin,none,1200,0.17877237430979828,0.0,C,0,0,baseline
year,2024,1200,0.17877237430979828,0.0,C,0,0,baseline
confidence_bin,medium,1200,0.17877237430979828,0.0,C,0,0,baseline
overall,all,1200,0.22006788722584636,0.0,C,0,0,global_blend
seen_polygon,True,1200,0.22006788722584636,0.0,C,0,0,global_blend
crop_type,зерновые,310,0.18145282896720402,0.0,C,0,0,global_blend
crop_type,озимая пшеница,694,0.22411872444569894,0.0,C,0,0,global_blend
crop_type,пастбища/зерновые,76,0.2112704614687391,0.0,C,0,0,global_blend
crop_type,подсолнечник,120,0.2836916976149859,0.0,C,0,0,global_blend
source_label,landsat,384,0.23038569982153828,0.0,C,0,0,global_blend
source_label,modis,105,0.23152908532817795,0.0,C,0,0,global_blend
source_label,s2,711,0.21249791104000057,0.0,C,0,0,global_blend
gap_length,18,18,0.06437323149014157,10.69,C,0,0,global_blend
gap_length,23,46,0.3224941285902265,0.0,C,0,0,global_blend
gap_length,25,50,0.2359544166140023,0.0,C,0,0,global_blend
gap_length,26,156,0.2242060480372451,0.0,C,0,0,global_blend
gap_length,27,27,0.18581671624968973,0.0,C,0,0,global_blend
gap_length,28,84,0.21566629771222137,0.0,C,0,0,global_blend
gap_length,29,58,0.2321340743080678,0.0,C,0,0,global_blend
gap_length,30,90,0.26243085804630234,0.0,C,0,0,global_blend
gap_length,31,62,0.18411214406488025,0.0,C,0,0,global_blend
gap_length,32,32,0.11886779649313363,0.0,C,0,0,global_blend
gap_length,33,99,0.22986049058506414,0.0,C,0,0,global_blend
gap_length,34,102,0.21994440568793466,0.0,C,0,0,global_blend
gap_length,35,70,0.08823209218996561,3.53,C,0,0,global_blend
gap_length,36,36,0.26821049548244885,0.0,C,0,0,global_blend
gap_length,37,74,0.23984335199914555,0.0,C,0,0,global_blend
gap_length,38,76,0.21705552670489583,0.0,C,0,0,global_blend
gap_length,39,39,0.2513596361762218,0.0,C,0,0,global_blend
gap_length,40,40,0.14164643338700736,0.0,C,0,0,global_blend
gap_length,41,41,0.19197544291439422,0.0,C,0,0,global_blend
left_distance_bin,31+,1200,0.22006788722584636,0.0,C,0,0,global_blend
right_distance_bin,none,1200,0.22006788722584636,0.0,C,0,0,global_blend
year,2024,1200,0.22006788722584636,0.0,C,0,0,global_blend
confidence_bin,medium,1200,0.22006788722584636,0.0,C,0,0,global_blend
overall,all,1200,0.22006788722584636,0.0,C,0,0,ensemble
seen_polygon,True,1200,0.22006788722584636,0.0,C,0,0,ensemble
crop_type,зерновые,310,0.18145282896720402,0.0,C,0,0,ensemble
crop_type,озимая пшеница,694,0.22411872444569894,0.0,C,0,0,ensemble
crop_type,пастбища/зерновые,76,0.2112704614687391,0.0,C,0,0,ensemble
crop_type,подсолнечник,120,0.2836916976149859,0.0,C,0,0,ensemble
source_label,landsat,384,0.23038569982153828,0.0,C,0,0,ensemble
source_label,modis,105,0.23152908532817795,0.0,C,0,0,ensemble
source_label,s2,711,0.21249791104000057,0.0,C,0,0,ensemble
gap_length,18,18,0.06437323149014157,10.69,C,0,0,ensemble
gap_length,23,46,0.3224941285902265,0.0,C,0,0,ensemble
gap_length,25,50,0.2359544166140023,0.0,C,0,0,ensemble
gap_length,26,156,0.2242060480372451,0.0,C,0,0,ensemble
gap_length,27,27,0.18581671624968973,0.0,C,0,0,ensemble
gap_length,28,84,0.21566629771222137,0.0,C,0,0,ensemble
gap_length,29,58,0.2321340743080678,0.0,C,0,0,ensemble
gap_length,30,90,0.26243085804630234,0.0,C,0,0,ensemble
gap_length,31,62,0.18411214406488025,0.0,C,0,0,ensemble
gap_length,32,32,0.11886779649313363,0.0,C,0,0,ensemble
gap_length,33,99,0.22986049058506414,0.0,C,0,0,ensemble
gap_length,34,102,0.21994440568793466,0.0,C,0,0,ensemble
gap_length,35,70,0.08823209218996561,3.53,C,0,0,ensemble
gap_length,36,36,0.26821049548244885,0.0,C,0,0,ensemble
gap_length,37,74,0.23984335199914555,0.0,C,0,0,ensemble
gap_length,38,76,0.21705552670489583,0.0,C,0,0,ensemble
gap_length,39,39,0.2513596361762218,0.0,C,0,0,ensemble
gap_length,40,40,0.14164643338700736,0.0,C,0,0,ensemble
gap_length,41,41,0.19197544291439422,0.0,C,0,0,ensemble
left_distance_bin,31+,1200,0.22006788722584636,0.0,C,0,0,ensemble
right_distance_bin,none,1200,0.22006788722584636,0.0,C,0,0,ensemble
year,2024,1200,0.22006788722584636,0.0,C,0,0,ensemble
confidence_bin,medium,1200,0.22006788722584636,0.0,C,0,0,ensemble
overall,all,22,0.18448192195738047,0.0,D,0,0,baseline
seen_polygon,False,22,0.18448192195738047,0.0,D,0,0,baseline
crop_type,зерновые,9,0.26739737617688786,0.0,D,0,0,baseline
crop_type,озимая пшеница,10,0.08220031848182083,5.34,D,0,0,baseline
crop_type,подсолнечник,3,0.11203811104303454,0.0,D,0,0,baseline
source_label,landsat,11,0.14936702318317502,0.0,D,0,0,baseline
source_label,modis,5,0.2391511650140266,0.0,D,0,0,baseline
source_label,s2,6,0.19033162604670348,0.0,D,0,0,baseline
gap_length,2,2,0.4126817109036903,0.0,D,0,0,baseline
gap_length,3,12,0.1020142052569502,0.0,D,0,0,baseline
gap_length,4,8,0.18816335446915486,0.0,D,0,0,baseline
left_distance_bin,16-30,20,0.16460226234487985,0.0,D,0,0,baseline
left_distance_bin,31+,2,0.321605856802162,0.0,D,0,0,baseline
right_distance_bin,none,22,0.18448192195738047,0.0,D,0,0,baseline
year,2011,3,0.09467111018961127,1.6,D,0,0,baseline
year,2013,4,0.26456132949423866,0.0,D,0,0,baseline
year,2018,4,0.02860417568136704,21.42,D,0,0,baseline
year,2019,3,0.11203811104303454,0.0,D,0,0,baseline
year,2022,5,0.2696447376907327,0.0,D,0,0,baseline
year,2023,3,0.11166657334207815,0.0,D,0,0,baseline
confidence_bin,low,1,0.28814141630906936,0.0,D,0,0,baseline
confidence_bin,medium,14,0.21205542078944728,0.0,D,0,0,baseline
confidence_bin,high,7,0.07188110524699652,8.44,D,0,0,baseline
overall,all,22,0.18441184196891752,0.0,D,0,0,global_blend
seen_polygon,False,22,0.18441184196891752,0.0,D,0,0,global_blend
crop_type,зерновые,9,0.2680190189216177,0.0,D,0,0,global_blend
crop_type,озимая пшеница,10,0.07822523180248045,6.53,D,0,0,global_blend
crop_type,подсолнечник,3,0.11614701121888858,0.0,D,0,0,global_blend
source_label,landsat,11,0.14933014820024854,0.0,D,0,0,global_blend
source_label,modis,5,0.23635963831261678,0.0,D,0,0,global_blend
source_label,s2,6,0.19302253158253008,0.0,D,0,0,global_blend
gap_length,2,2,0.4256637803234242,0.0,D,0,0,global_blend
gap_length,3,12,0.09823835929050224,0.53,D,0,0,global_blend
gap_length,4,8,0.18370540053730855,0.0,D,0,0,global_blend
left_distance_bin,16-30,20,0.16301998774035445,0.0,D,0,0,global_blend
left_distance_bin,31+,2,0.3291349844872251,0.0,D,0,0,global_blend
right_distance_bin,none,22,0.18441184196891752,0.0,D,0,0,global_blend
year,2011,3,0.09984002762440827,0.05,D,0,0,global_blend
year,2013,4,0.25918762942468826,0.0,D,0,0,global_blend
year,2018,4,0.01780789505686679,24.66,D,0,0,global_blend
year,2019,3,0.11614701121888858,0.0,D,0,0,global_blend
year,2022,5,0.27487991616202156,0.0,D,0,0,global_blend
year,2023,3,0.10003214658625939,0.0,D,0,0,global_blend
confidence_bin,low,1,0.3003531314759261,0.0,D,0,0,global_blend
confidence_bin,medium,14,0.21227666052933694,0.0,D,0,0,global_blend
confidence_bin,high,7,0.0622192804521698,11.33,D,0,0,global_blend
overall,all,22,0.18441184196891752,0.0,D,0,0,ensemble
seen_polygon,False,22,0.18441184196891752,0.0,D,0,0,ensemble
crop_type,зерновые,9,0.2680190189216177,0.0,D,0,0,ensemble
crop_type,озимая пшеница,10,0.07822523180248045,6.53,D,0,0,ensemble
crop_type,подсолнечник,3,0.11614701121888858,0.0,D,0,0,ensemble
source_label,landsat,11,0.14933014820024854,0.0,D,0,0,ensemble
source_label,modis,5,0.23635963831261678,0.0,D,0,0,ensemble
source_label,s2,6,0.19302253158253008,0.0,D,0,0,ensemble
gap_length,2,2,0.4256637803234242,0.0,D,0,0,ensemble
gap_length,3,12,0.09823835929050224,0.53,D,0,0,ensemble
gap_length,4,8,0.18370540053730855,0.0,D,0,0,ensemble
left_distance_bin,16-30,20,0.16301998774035445,0.0,D,0,0,ensemble
left_distance_bin,31+,2,0.3291349844872251,0.0,D,0,0,ensemble
right_distance_bin,none,22,0.18441184196891752,0.0,D,0,0,ensemble
year,2011,3,0.09984002762440827,0.05,D,0,0,ensemble
year,2013,4,0.25918762942468826,0.0,D,0,0,ensemble
year,2018,4,0.01780789505686679,24.66,D,0,0,ensemble
year,2019,3,0.11614701121888858,0.0,D,0,0,ensemble
year,2022,5,0.27487991616202156,0.0,D,0,0,ensemble
year,2023,3,0.10003214658625939,0.0,D,0,0,ensemble
confidence_bin,low,1,0.3003531314759261,0.0,D,0,0,ensemble
confidence_bin,medium,14,0.21227666052933694,0.0,D,0,0,ensemble
confidence_bin,high,7,0.0622192804521698,11.33,D,0,0,ensemble
overall,all,23,0.06085783305564714,11.74,D,0,1,baseline
seen_polygon,False,23,0.06085783305564714,11.74,D,0,1,baseline
crop_type,зерновые,2,0.02149306739736087,23.55,D,0,1,baseline
crop_type,озимая пшеница,19,0.0649769786555047,10.51,D,0,1,baseline
crop_type,подсолнечник,2,0.04495827608022838,16.51,D,0,1,baseline
source_label,landsat,10,0.06519589881935779,10.44,D,0,1,baseline
source_label,modis,6,0.05310312572026541,14.07,D,0,1,baseline
source_label,s2,7,0.060662815653477,11.8,D,0,1,baseline
gap_length,2,6,0.048170717646041285,15.55,D,0,1,baseline
gap_length,3,9,0.059558735493163095,12.13,D,0,1,baseline
gap_length,4,8,0.07012208053116947,8.96,D,0,1,baseline
left_distance_bin,16-30,19,0.060367034028263676,11.89,D,0,1,baseline
left_distance_bin,31+,4,0.0631370478943347,11.06,D,0,1,baseline
right_distance_bin,none,23,0.06085783305564714,11.74,D,0,1,baseline
year,2012,2,0.02149306739736087,23.55,D,0,1,baseline
year,2014,9,0.06987042052572236,9.04,D,0,1,baseline
year,2020,3,0.06690130094497629,9.93,D,0,1,baseline
year,2022,2,0.06691827539133363,9.92,D,0,1,baseline
year,2023,4,0.06003940723983882,11.99,D,0,1,baseline
year,2024,3,0.034260640639390785,19.72,D,0,1,baseline
confidence_bin,medium,9,0.06084308772091798,11.75,D,0,1,baseline
confidence_bin,high,14,0.06086731031310739,11.74,D,0,1,baseline
overall,all,23,0.05748195419287308,12.76,D,0,1,global_blend
seen_polygon,False,23,0.05748195419287308,12.76,D,0,1,global_blend
crop_type,зерновые,2,0.029175617077759487,21.25,D,0,1,global_blend
crop_type,озимая пшеница,19,0.0620766727534577,11.38,D,0,1,global_blend
crop_type,подсолнечник,2,0.023203882904937526,23.04,D,0,1,global_blend
source_label,landsat,10,0.04042063515187339,17.87,D,0,1,global_blend
source_label,modis,6,0.054149206403452686,13.76,D,0,1,global_blend
source_label,s2,7,0.07751951785985893,6.74,D,0,1,global_blend
gap_length,2,6,0.04408726263563648,16.77,D,0,1,global_blend
gap_length,3,9,0.06399327363503166,10.8,D,0,1,global_blend
gap_length,4,8,0.05860637159809505,12.42,D,0,1,global_blend
left_distance_bin,16-30,19,0.06044418086769727,11.87,D,0,1,global_blend
left_distance_bin,31+,4,0.040557198237657986,17.83,D,0,1,global_blend
right_distance_bin,none,23,0.05748195419287308,12.76,D,0,1,global_blend
year,2012,2,0.029175617077759487,21.25,D,0,1,global_blend
year,2014,9,0.043829776580748,16.85,D,0,1,global_blend
year,2020,3,0.10116821356056611,0.0,D,0,1,global_blend
year,2022,2,0.06664400472943281,10.01,D,0,1,global_blend
year,2023,4,0.06513603540520803,10.46,D,0,1,global_blend
year,2024,3,0.012185616647354855,26.34,D,0,1,global_blend
confidence_bin,medium,9,0.07487308136888068,7.54,D,0,1,global_blend
confidence_bin,high,14,0.04271351534776002,17.19,D,0,1,global_blend
overall,all,23,0.05748195419287308,12.76,D,0,1,ensemble
seen_polygon,False,23,0.05748195419287308,12.76,D,0,1,ensemble
crop_type,зерновые,2,0.029175617077759487,21.25,D,0,1,ensemble
crop_type,озимая пшеница,19,0.0620766727534577,11.38,D,0,1,ensemble
crop_type,подсолнечник,2,0.023203882904937526,23.04,D,0,1,ensemble
source_label,landsat,10,0.04042063515187339,17.87,D,0,1,ensemble
source_label,modis,6,0.054149206403452686,13.76,D,0,1,ensemble
source_label,s2,7,0.07751951785985893,6.74,D,0,1,ensemble
gap_length,2,6,0.04408726263563648,16.77,D,0,1,ensemble
gap_length,3,9,0.06399327363503166,10.8,D,0,1,ensemble
gap_length,4,8,0.05860637159809505,12.42,D,0,1,ensemble
left_distance_bin,16-30,19,0.06044418086769727,11.87,D,0,1,ensemble
left_distance_bin,31+,4,0.040557198237657986,17.83,D,0,1,ensemble
right_distance_bin,none,23,0.05748195419287308,12.76,D,0,1,ensemble
year,2012,2,0.029175617077759487,21.25,D,0,1,ensemble
year,2014,9,0.043829776580748,16.85,D,0,1,ensemble
year,2020,3,0.10116821356056611,0.0,D,0,1,ensemble
year,2022,2,0.06664400472943281,10.01,D,0,1,ensemble
year,2023,4,0.06513603540520803,10.46,D,0,1,ensemble
year,2024,3,0.012185616647354855,26.34,D,0,1,ensemble
confidence_bin,medium,9,0.07487308136888068,7.54,D,0,1,ensemble
confidence_bin,high,14,0.04271351534776002,17.19,D,0,1,ensemble
overall,all,26,0.08285966244789539,5.14,D,0,2,baseline
seen_polygon,False,26,0.08285966244789539,5.14,D,0,2,baseline
crop_type,зерновые,10,0.09813722311677386,0.56,D,0,2,baseline
crop_type,озимая пшеница,16,0.07167621187270912,8.5,D,0,2,baseline
source_label,landsat,12,0.08086078208320378,5.74,D,0,2,baseline
source_label,modis,11,0.09317142328040852,2.05,D,0,2,baseline
source_label,s2,3,0.03897506450327061,18.31,D,0,2,baseline
gap_length,3,18,0.09460937202214113,1.62,D,0,2,baseline
gap_length,4,8,0.046626194684195675,16.01,D,0,2,baseline
left_distance_bin,16-30,17,0.08030386668493546,5.91,D,0,2,baseline
left_distance_bin,31+,9,0.08748379412343003,3.75,D,0,2,baseline
right_distance_bin,none,26,0.08285966244789539,5.14,D,0,2,baseline
year,2010,3,0.03996861379633845,18.01,D,0,2,baseline
year,2011,3,0.0463092970549897,16.11,D,0,2,baseline
year,2012,3,0.04059198224714951,17.82,D,0,2,baseline
year,2013,3,0.1689584219884158,0.0,D,0,2,baseline
year,2015,4,0.05365674697548047,13.9,D,0,2,baseline
year,2018,3,0.046320978556447574,16.1,D,0,2,baseline
year,2021,4,0.0383269822118348,18.5,D,0,2,baseline
year,2023,3,0.13275265769851805,0.0,D,0,2,baseline
confidence_bin,low,1,0.11744631088857241,0.0,D,0,2,baseline
confidence_bin,medium,11,0.0714129016566136,8.58,D,0,2,baseline
confidence_bin,high,14,0.08808167941945959,3.58,D,0,2,baseline
overall,all,26,0.07494902232263398,7.52,D,0,2,global_blend
seen_polygon,False,26,0.07494902232263398,7.52,D,0,2,global_blend
crop_type,зерновые,10,0.09643957851891968,1.07,D,0,2,global_blend
crop_type,озимая пшеница,16,0.05757893037823009,12.73,D,0,2,global_blend
source_label,landsat,12,0.061798568940483925,11.46,D,0,2,global_blend
source_label,modis,11,0.09518419275507406,1.44,D,0,2,global_blend
source_label,s2,3,0.013688938273887351,25.89,D,0,2,global_blend
gap_length,3,18,0.08649233873014252,4.05,D,0,2,global_blend
gap_length,4,8,0.03774024834793593,18.68,D,0,2,global_blend
left_distance_bin,16-30,17,0.06649650069903515,10.05,D,0,2,global_blend
left_distance_bin,31+,9,0.08874490053355838,3.38,D,0,2,global_blend
right_distance_bin,none,26,0.07494902232263398,7.52,D,0,2,global_blend
year,2010,3,0.026626416661229124,22.01,D,0,2,global_blend
year,2011,3,0.034309418744263166,19.71,D,0,2,global_blend
year,2012,3,0.04503650462920671,16.49,D,0,2,global_blend
year,2013,3,0.16861758103527835,0.0,D,0,2,global_blend
year,2015,4,0.03811578350585367,18.57,D,0,2,global_blend
year,2018,3,0.04618254533561222,16.15,D,0,2,global_blend
year,2021,4,0.03736093867212993,18.79,D,0,2,global_blend
year,2023,3,0.10201197379813112,0.0,D,0,2,global_blend
