dimension,subgroup,n,rmse,gap_score,mode,repeat,fold,model
gap_length,2,272,0.10033279375839865,0.0,A,1,0,mean_neighbors
gap_length,3,54,0.14376153992567064,0.0,A,1,0,mean_neighbors
gap_length,4,8,0.12981032314210714,0.0,A,1,0,mean_neighbors
gap_length,5,15,0.06248442277880401,11.25,A,1,0,mean_neighbors
left_distance_bin,0-7,994,0.09295065910789066,2.11,A,1,0,mean_neighbors
left_distance_bin,16-30,34,0.073113211759906,8.07,A,1,0,mean_neighbors
left_distance_bin,31+,20,0.1282101064626189,0.0,A,1,0,mean_neighbors
left_distance_bin,8-15,152,0.10273719658882922,0.0,A,1,0,mean_neighbors
right_distance_bin,0-7,1003,0.09314296862395562,2.06,A,1,0,mean_neighbors
right_distance_bin,16-30,26,0.10821669119948542,0.0,A,1,0,mean_neighbors
right_distance_bin,31+,22,0.1255434588333699,0.0,A,1,0,mean_neighbors
right_distance_bin,8-15,148,0.09540774761097753,1.38,A,1,0,mean_neighbors
right_distance_bin,none,1,0.052755399395973734,14.17,A,1,0,mean_neighbors
year,2010,30,0.05849592497101419,12.45,A,1,0,mean_neighbors
year,2011,31,0.08215213172871857,5.35,A,1,0,mean_neighbors
year,2012,20,0.11974032305622564,0.0,A,1,0,mean_neighbors
year,2013,43,0.09787886520779428,0.64,A,1,0,mean_neighbors
year,2014,43,0.07134649408262,8.6,A,1,0,mean_neighbors
year,2015,23,0.10288014488957303,0.0,A,1,0,mean_neighbors
year,2016,23,0.08794361262680024,3.62,A,1,0,mean_neighbors
year,2017,90,0.10072017292745895,0.0,A,1,0,mean_neighbors
year,2018,88,0.07944600651866424,6.17,A,1,0,mean_neighbors
year,2019,139,0.11130032527544576,0.0,A,1,0,mean_neighbors
year,2020,146,0.08388613375444995,4.83,A,1,0,mean_neighbors
year,2021,132,0.1361136114893846,0.0,A,1,0,mean_neighbors
year,2022,131,0.08455056948801035,4.63,A,1,0,mean_neighbors
year,2023,124,0.07567856786053184,7.3,A,1,0,mean_neighbors
year,2024,137,0.07359938887409678,7.92,A,1,0,mean_neighbors
confidence_bin,low,98,0.08492451429938794,4.52,A,1,0,mean_neighbors
confidence_bin,medium,848,0.09849339705229329,0.45,A,1,0,mean_neighbors
confidence_bin,high,254,0.08346914138965467,4.96,A,1,0,mean_neighbors
overall,all,1200,0.09385897593494913,1.84,A,1,0,linear
seen_polygon,False,1024,0.09517019507754879,1.45,A,1,0,linear
seen_polygon,True,176,0.08583367969852874,4.25,A,1,0,linear
crop_type,зерновые,221,0.07918118292766509,6.25,A,1,0,linear
crop_type,озимая пшеница,814,0.10061507606591627,0.0,A,1,0,linear
crop_type,пастбища/зерновые,127,0.07677812587276917,6.97,A,1,0,linear
crop_type,подсолнечник,38,0.0719506159845499,8.41,A,1,0,linear
source_label,landsat,499,0.08225793903833895,5.32,A,1,0,linear
source_label,modis,180,0.11828153438655299,0.0,A,1,0,linear
source_label,s2,521,0.0947437911867394,1.58,A,1,0,linear
gap_length,1,851,0.08840465505634096,3.48,A,1,0,linear
gap_length,2,272,0.09980579893771785,0.06,A,1,0,linear
gap_length,3,54,0.13774056719144695,0.0,A,1,0,linear
gap_length,4,8,0.12697602235048436,0.0,A,1,0,linear
gap_length,5,15,0.0619547267959661,11.41,A,1,0,linear
left_distance_bin,0-7,994,0.09151361348123915,2.55,A,1,0,linear
left_distance_bin,16-30,34,0.07416120645175558,7.75,A,1,0,linear
left_distance_bin,31+,20,0.15742772397708477,0.0,A,1,0,linear
left_distance_bin,8-15,152,0.10144514957590242,0.0,A,1,0,linear
right_distance_bin,0-7,1003,0.0935798157001302,1.93,A,1,0,linear
right_distance_bin,16-30,26,0.08787106414220325,3.64,A,1,0,linear
right_distance_bin,31+,22,0.08323669326708737,5.03,A,1,0,linear
right_distance_bin,8-15,148,0.09836481304205717,0.49,A,1,0,linear
right_distance_bin,none,1,0.052755399395973734,14.17,A,1,0,linear
year,2010,30,0.06290365975470395,11.13,A,1,0,linear
year,2011,31,0.08069179053870743,5.79,A,1,0,linear
year,2012,20,0.11101498251653898,0.0,A,1,0,linear
year,2013,43,0.09802431875365825,0.59,A,1,0,linear
year,2014,43,0.0746667601049451,7.6,A,1,0,linear
year,2015,23,0.08874385649300005,3.38,A,1,0,linear
year,2016,23,0.08653561404667931,4.04,A,1,0,linear
year,2017,90,0.10348644424508478,0.0,A,1,0,linear
year,2018,88,0.0743797698958573,7.69,A,1,0,linear
year,2019,139,0.1136255363714922,0.0,A,1,0,linear
year,2020,146,0.08249371867977283,5.25,A,1,0,linear
year,2021,132,0.13606244457635885,0.0,A,1,0,linear
year,2022,131,0.08532305332585718,4.4,A,1,0,linear
year,2023,124,0.0750847331091214,7.47,A,1,0,linear
year,2024,137,0.06955357580616295,9.13,A,1,0,linear
confidence_bin,low,98,0.08576763065024298,4.27,A,1,0,linear
confidence_bin,medium,848,0.0972780634306519,0.82,A,1,0,linear
confidence_bin,high,254,0.08478481387528822,4.56,A,1,0,linear
overall,all,1200,0.18167712895463956,0.0,A,1,0,seasonal_crop
seen_polygon,False,1024,0.18361758409005133,0.0,A,1,0,seasonal_crop
seen_polygon,True,176,0.16994831805788957,0.0,A,1,0,seasonal_crop
crop_type,зерновые,221,0.1428600914301808,0.0,A,1,0,seasonal_crop
crop_type,озимая пшеница,814,0.1887618690513974,0.0,A,1,0,seasonal_crop
crop_type,пастбища/зерновые,127,0.19049042459516355,0.0,A,1,0,seasonal_crop
crop_type,подсолнечник,38,0.19771305295272576,0.0,A,1,0,seasonal_crop
source_label,landsat,499,0.18076207626080962,0.0,A,1,0,seasonal_crop
source_label,modis,180,0.15139524927374437,0.0,A,1,0,seasonal_crop
source_label,s2,521,0.1918563320698873,0.0,A,1,0,seasonal_crop
gap_length,1,851,0.17737595153263946,0.0,A,1,0,seasonal_crop
gap_length,2,272,0.18686156938742338,0.0,A,1,0,seasonal_crop
gap_length,3,54,0.20712158574428444,0.0,A,1,0,seasonal_crop
gap_length,4,8,0.1331210615135999,0.0,A,1,0,seasonal_crop
gap_length,5,15,0.24189711186678614,0.0,A,1,0,seasonal_crop
left_distance_bin,0-7,994,0.1794424670547565,0.0,A,1,0,seasonal_crop
left_distance_bin,16-30,34,0.19477722702476238,0.0,A,1,0,seasonal_crop
left_distance_bin,31+,20,0.1980307942843132,0.0,A,1,0,seasonal_crop
left_distance_bin,8-15,152,0.19069250540789812,0.0,A,1,0,seasonal_crop
right_distance_bin,0-7,1003,0.18044168605699823,0.0,A,1,0,seasonal_crop
right_distance_bin,16-30,26,0.2023476289807116,0.0,A,1,0,seasonal_crop
right_distance_bin,31+,22,0.10296132194891472,0.0,A,1,0,seasonal_crop
right_distance_bin,8-15,148,0.1951057811815579,0.0,A,1,0,seasonal_crop
right_distance_bin,none,1,0.13937941844839286,0.0,A,1,0,seasonal_crop
year,2010,30,0.1277519596755191,0.0,A,1,0,seasonal_crop
year,2011,31,0.11242899219202507,0.0,A,1,0,seasonal_crop
year,2012,20,0.16652612296872288,0.0,A,1,0,seasonal_crop
year,2013,43,0.19032087034289336,0.0,A,1,0,seasonal_crop
year,2014,43,0.17437664984796497,0.0,A,1,0,seasonal_crop
year,2015,23,0.1883432398120331,0.0,A,1,0,seasonal_crop
year,2016,23,0.19762201486105258,0.0,A,1,0,seasonal_crop
year,2017,90,0.1999142158366677,0.0,A,1,0,seasonal_crop
year,2018,88,0.1808972485656887,0.0,A,1,0,seasonal_crop
year,2019,139,0.1853708322030095,0.0,A,1,0,seasonal_crop
year,2020,146,0.14694426787506304,0.0,A,1,0,seasonal_crop
year,2021,132,0.19073080403449064,0.0,A,1,0,seasonal_crop
year,2022,131,0.19719986779513016,0.0,A,1,0,seasonal_crop
year,2023,124,0.1903079295429461,0.0,A,1,0,seasonal_crop
year,2024,137,0.18717982989444246,0.0,A,1,0,seasonal_crop
confidence_bin,low,98,0.16989425803552782,0.0,A,1,0,seasonal_crop
confidence_bin,medium,848,0.18599034375917192,0.0,A,1,0,seasonal_crop
confidence_bin,high,254,0.17120296110977856,0.0,A,1,0,seasonal_crop
overall,all,1200,0.09829062575200886,0.51,A,1,0,pchip
seen_polygon,False,1024,0.0994630214811172,0.16,A,1,0,pchip
seen_polygon,True,176,0.09117087065021798,2.65,A,1,0,pchip
crop_type,зерновые,221,0.08208792327247247,5.37,A,1,0,pchip
crop_type,озимая пшеница,814,0.1054886156026983,0.0,A,1,0,pchip
crop_type,пастбища/зерновые,127,0.07923973344524142,6.23,A,1,0,pchip
crop_type,подсолнечник,38,0.08087857261960134,5.74,A,1,0,pchip
source_label,landsat,499,0.0861683572410107,4.15,A,1,0,pchip
source_label,modis,180,0.12144324485049575,0.0,A,1,0,pchip
source_label,s2,521,0.1002249438753627,0.0,A,1,0,pchip
gap_length,1,851,0.09250881659886541,2.25,A,1,0,pchip
gap_length,2,272,0.10270317777423306,0.0,A,1,0,pchip
gap_length,3,54,0.14637524090036405,0.0,A,1,0,pchip
gap_length,4,8,0.1661786136250297,0.0,A,1,0,pchip
gap_length,5,15,0.06508875952936462,10.47,A,1,0,pchip
left_distance_bin,0-7,994,0.09600087750559509,1.2,A,1,0,pchip
left_distance_bin,16-30,34,0.082464534502337,5.26,A,1,0,pchip
left_distance_bin,31+,20,0.15583131824979987,0.0,A,1,0,pchip
left_distance_bin,8-15,152,0.10623656217313791,0.0,A,1,0,pchip
right_distance_bin,0-7,1003,0.09797524356815171,0.61,A,1,0,pchip
right_distance_bin,16-30,26,0.09330252704036097,2.01,A,1,0,pchip
right_distance_bin,31+,22,0.08185581823461288,5.44,A,1,0,pchip
right_distance_bin,8-15,148,0.10360984357633411,0.0,A,1,0,pchip
right_distance_bin,none,1,0.052755399395973734,14.17,A,1,0,pchip
year,2010,30,0.06772779194942263,9.68,A,1,0,pchip
year,2011,31,0.08571003376043866,4.29,A,1,0,pchip
year,2012,20,0.11523263866180508,0.0,A,1,0,pchip
year,2013,43,0.10107153870713016,0.0,A,1,0,pchip
year,2014,43,0.07673250291707355,6.98,A,1,0,pchip
year,2015,23,0.09316604726445654,2.05,A,1,0,pchip
year,2016,23,0.08966195342235021,3.1,A,1,0,pchip
year,2017,90,0.10700065021482012,0.0,A,1,0,pchip
year,2018,88,0.07752381851964796,6.74,A,1,0,pchip
year,2019,139,0.11759532764745353,0.0,A,1,0,pchip
year,2020,146,0.08891371534054288,3.33,A,1,0,pchip
year,2021,132,0.14124818503103057,0.0,A,1,0,pchip
year,2022,131,0.0930017441969231,2.1,A,1,0,pchip
year,2023,124,0.07700457915377866,6.9,A,1,0,pchip
year,2024,137,0.07387932506999834,7.84,A,1,0,pchip
confidence_bin,low,98,0.09058119729639211,2.83,A,1,0,pchip
confidence_bin,medium,848,0.10182154089131046,0.0,A,1,0,pchip
confidence_bin,high,254,0.08867848899894486,3.4,A,1,0,pchip
overall,all,1200,0.10423330959074367,0.0,A,1,0,akima
seen_polygon,False,1024,0.10570280643311238,0.0,A,1,0,akima
seen_polygon,True,176,0.09523482064516345,1.43,A,1,0,akima
crop_type,зерновые,221,0.08548302467320831,4.36,A,1,0,akima
crop_type,озимая пшеница,814,0.11250305849746775,0.0,A,1,0,akima
crop_type,пастбища/зерновые,127,0.08175516489266087,5.47,A,1,0,akima
crop_type,подсолнечник,38,0.08444427250709553,4.67,A,1,0,akima
source_label,landsat,499,0.09587675790790064,1.24,A,1,0,akima
source_label,modis,180,0.12295882867615308,0.0,A,1,0,akima
source_label,s2,521,0.1048636639259205,0.0,A,1,0,akima
gap_length,1,851,0.09766905688538834,0.7,A,1,0,akima
gap_length,2,272,0.11147575793457075,0.0,A,1,0,akima
gap_length,3,54,0.15693422245698382,0.0,A,1,0,akima
gap_length,4,8,0.13257407823528455,0.0,A,1,0,akima
gap_length,5,15,0.06780483992414987,9.66,A,1,0,akima
left_distance_bin,0-7,994,0.10216521807307773,0.0,A,1,0,akima
left_distance_bin,16-30,34,0.07726752282193043,6.82,A,1,0,akima
left_distance_bin,31+,20,0.16783834667609665,0.0,A,1,0,akima
left_distance_bin,8-15,152,0.11168596144492023,0.0,A,1,0,akima
right_distance_bin,0-7,1003,0.1034377220240211,0.0,A,1,0,akima
right_distance_bin,16-30,26,0.0970548547205712,0.88,A,1,0,akima
right_distance_bin,31+,22,0.11643263500646692,0.0,A,1,0,akima
right_distance_bin,8-15,148,0.10905307364174778,0.0,A,1,0,akima
right_distance_bin,none,1,0.052755399395973734,14.17,A,1,0,akima
year,2010,30,0.07087784513437102,8.74,A,1,0,akima
year,2011,31,0.08541744731982079,4.37,A,1,0,akima
year,2012,20,0.11582166383500762,0.0,A,1,0,akima
year,2013,43,0.10265280182299509,0.0,A,1,0,akima
year,2014,43,0.08425258941831898,4.72,A,1,0,akima
year,2015,23,0.1004360102113807,0.0,A,1,0,akima
year,2016,23,0.0903621938353433,2.89,A,1,0,akima
year,2017,90,0.10743970195587615,0.0,A,1,0,akima
year,2018,88,0.08735145310491402,3.79,A,1,0,akima
year,2019,139,0.12176343502286564,0.0,A,1,0,akima
year,2020,146,0.10493584008277666,0.0,A,1,0,akima
year,2021,132,0.15101992225552258,0.0,A,1,0,akima
year,2022,131,0.0932539315213575,2.02,A,1,0,akima
year,2023,124,0.08170636247581949,5.49,A,1,0,akima
year,2024,137,0.07912341908010224,6.26,A,1,0,akima
confidence_bin,low,98,0.0952553239375644,1.42,A,1,0,akima
confidence_bin,medium,848,0.10841070943842185,0.0,A,1,0,akima
confidence_bin,high,254,0.09268193439305293,2.2,A,1,0,akima
overall,all,1200,0.11815191649930717,0.0,A,2,0,nearest_left
seen_polygon,False,1018,0.12103559871815074,0.0,A,2,0,nearest_left
seen_polygon,True,182,0.10050808285966469,0.0,A,2,0,nearest_left
crop_type,зерновые,267,0.0949149209249561,1.53,A,2,0,nearest_left
crop_type,озимая пшеница,813,0.1295822631915414,0.0,A,2,0,nearest_left
crop_type,пастбища/зерновые,88,0.06858185213765637,9.43,A,2,0,nearest_left
crop_type,подсолнечник,32,0.09371557894721398,1.89,A,2,0,nearest_left
source_label,landsat,486,0.09962389174216742,0.11,A,2,0,nearest_left
source_label,modis,182,0.16484129279343057,0.0,A,2,0,nearest_left
source_label,s2,532,0.11456781155044826,0.0,A,2,0,nearest_left
gap_length,1,885,0.11582647704133997,0.0,A,2,0,nearest_left
gap_length,2,230,0.12683515408565058,0.0,A,2,0,nearest_left
gap_length,3,60,0.13338263310835657,0.0,A,2,0,nearest_left
gap_length,4,20,0.061896389522885925,11.43,A,2,0,nearest_left
gap_length,5,5,0.08338670388308603,4.98,A,2,0,nearest_left
left_distance_bin,0-7,974,0.10699249581363732,0.0,A,2,0,nearest_left
left_distance_bin,16-30,32,0.2002104862354992,0.0,A,2,0,nearest_left
left_distance_bin,31+,32,0.18576272028506438,0.0,A,2,0,nearest_left
left_distance_bin,8-15,162,0.14087784019960609,0.0,A,2,0,nearest_left
right_distance_bin,0-7,1004,0.11622754773944098,0.0,A,2,0,nearest_left
right_distance_bin,16-30,29,0.18685382077775387,0.0,A,2,0,nearest_left
right_distance_bin,31+,27,0.09400580220480768,1.8,A,2,0,nearest_left
right_distance_bin,8-15,139,0.11804534412653526,0.0,A,2,0,nearest_left
right_distance_bin,none,1,0.03050991233933434,20.85,A,2,0,nearest_left
year,2010,35,0.13548057420853865,0.0,A,2,0,nearest_left
year,2011,33,0.1601472489947639,0.0,A,2,0,nearest_left
year,2012,28,0.11485310245262434,0.0,A,2,0,nearest_left
year,2013,38,0.1259389725803852,0.0,A,2,0,nearest_left
year,2014,33,0.09766618924235614,0.7,A,2,0,nearest_left
year,2015,28,0.1015722248476998,0.0,A,2,0,nearest_left
year,2016,30,0.13411808821725396,0.0,A,2,0,nearest_left
year,2017,85,0.13097755509022443,0.0,A,2,0,nearest_left
year,2018,67,0.08874073491344023,3.38,A,2,0,nearest_left
year,2019,119,0.11489295549661181,0.0,A,2,0,nearest_left
year,2020,153,0.12176744490424098,0.0,A,2,0,nearest_left
year,2021,129,0.15912986454300465,0.0,A,2,0,nearest_left
year,2022,128,0.10221559518950273,0.0,A,2,0,nearest_left
year,2023,145,0.09401445691553906,1.8,A,2,0,nearest_left
year,2024,149,0.09820407031942865,0.54,A,2,0,nearest_left
confidence_bin,low,113,0.097151422156066,0.85,A,2,0,nearest_left
confidence_bin,medium,843,0.12223254618824728,0.0,A,2,0,nearest_left
confidence_bin,high,244,0.1125381702354682,0.0,A,2,0,nearest_left
overall,all,1200,0.11147501597334182,0.0,A,2,0,nearest_right
seen_polygon,False,1018,0.11258686932711687,0.0,A,2,0,nearest_right
seen_polygon,True,182,0.10503917170994408,0.0,A,2,0,nearest_right
crop_type,зерновые,267,0.09780822401654674,0.66,A,2,0,nearest_right
crop_type,озимая пшеница,813,0.12069108708350482,0.0,A,2,0,nearest_right
crop_type,пастбища/зерновые,88,0.062426763410649545,11.27,A,2,0,nearest_right
crop_type,подсолнечник,32,0.07339855954614354,7.98,A,2,0,nearest_right
source_label,landsat,486,0.1075070221498668,0.0,A,2,0,nearest_right
source_label,modis,182,0.11639922259230692,0.0,A,2,0,nearest_right
source_label,s2,532,0.11329867684863577,0.0,A,2,0,nearest_right
gap_length,1,885,0.10941870514235866,0.0,A,2,0,nearest_right
gap_length,2,230,0.12292291546119188,0.0,A,2,0,nearest_right
gap_length,3,60,0.1097209899973282,0.0,A,2,0,nearest_right
gap_length,4,20,0.061659145832887036,11.5,A,2,0,nearest_right
gap_length,5,5,0.09243962352752597,2.27,A,2,0,nearest_right
left_distance_bin,0-7,974,0.10556505704953305,0.0,A,2,0,nearest_right
left_distance_bin,16-30,32,0.10401936931606533,0.0,A,2,0,nearest_right
left_distance_bin,31+,32,0.1406107550714482,0.0,A,2,0,nearest_right
left_distance_bin,8-15,162,0.13785956421869436,0.0,A,2,0,nearest_right
right_distance_bin,0-7,1004,0.10609213345187321,0.0,A,2,0,nearest_right
right_distance_bin,16-30,29,0.09392171279093281,1.82,A,2,0,nearest_right
right_distance_bin,31+,27,0.18930390486675033,0.0,A,2,0,nearest_right
right_distance_bin,8-15,139,0.131048146532947,0.0,A,2,0,nearest_right
right_distance_bin,none,1,0.03050991233933434,20.85,A,2,0,nearest_right
year,2010,35,0.09860250105931677,0.42,A,2,0,nearest_right
year,2011,33,0.10500382736023414,0.0,A,2,0,nearest_right
year,2012,28,0.16003712678991922,0.0,A,2,0,nearest_right
year,2013,38,0.1185623089520781,0.0,A,2,0,nearest_right
year,2014,33,0.11346256457018773,0.0,A,2,0,nearest_right
year,2015,28,0.08420242542724442,4.74,A,2,0,nearest_right
year,2016,30,0.12955291058961335,0.0,A,2,0,nearest_right
year,2017,85,0.1069572567806049,0.0,A,2,0,nearest_right
year,2018,67,0.13579794592458877,0.0,A,2,0,nearest_right
year,2019,119,0.0925974117261037,2.22,A,2,0,nearest_right
year,2020,153,0.11888640920457118,0.0,A,2,0,nearest_right
year,2021,129,0.15521412116249156,0.0,A,2,0,nearest_right
year,2022,128,0.0965524065990528,1.03,A,2,0,nearest_right
year,2023,145,0.08534735227591278,4.4,A,2,0,nearest_right
year,2024,149,0.08520266520675812,4.44,A,2,0,nearest_right
confidence_bin,low,113,0.1071817491465221,0.0,A,2,0,nearest_right
confidence_bin,medium,843,0.11175542727538043,0.0,A,2,0,nearest_right
confidence_bin,high,244,0.11245071716430584,0.0,A,2,0,nearest_right
overall,all,1200,0.09246053792794989,2.26,A,2,0,mean_neighbors
seen_polygon,False,1018,0.0932345819372633,2.03,A,2,0,mean_neighbors
seen_polygon,True,182,0.08800554580590932,3.6,A,2,0,mean_neighbors
crop_type,зерновые,267,0.07596757768041254,7.21,A,2,0,mean_neighbors
crop_type,озимая пшеница,813,0.10127022878288182,0.0,A,2,0,mean_neighbors
crop_type,пастбища/зерновые,88,0.05467317935809135,13.6,A,2,0,mean_neighbors
crop_type,подсолнечник,32,0.06045868929428417,11.86,A,2,0,mean_neighbors
source_label,landsat,486,0.08080232905208526,5.76,A,2,0,mean_neighbors
source_label,modis,182,0.12072101492839127,0.0,A,2,0,mean_neighbors
source_label,s2,532,0.09128624299156128,2.61,A,2,0,mean_neighbors
gap_length,1,885,0.09207719502604131,2.38,A,2,0,mean_neighbors
gap_length,2,230,0.09630689007148734,1.11,A,2,0,mean_neighbors
gap_length,3,60,0.09486719441687291,1.54,A,2,0,mean_neighbors
gap_length,4,20,0.05323490413376713,14.03,A,2,0,mean_neighbors
gap_length,5,5,0.07156182590151887,8.53,A,2,0,mean_neighbors
left_distance_bin,0-7,974,0.08548915111389621,4.35,A,2,0,mean_neighbors
left_distance_bin,16-30,32,0.11923348464303432,0.0,A,2,0,mean_neighbors
left_distance_bin,31+,32,0.1213751141004336,0.0,A,2,0,mean_neighbors
left_distance_bin,8-15,162,0.11690481644738143,0.0,A,2,0,mean_neighbors
right_distance_bin,0-7,1004,0.09015896597114634,2.95,A,2,0,mean_neighbors
right_distance_bin,16-30,29,0.10154632440212205,0.0,A,2,0,mean_neighbors
right_distance_bin,31+,27,0.09573139222974987,1.28,A,2,0,mean_neighbors
right_distance_bin,8-15,139,0.10560470691471004,0.0,A,2,0,mean_neighbors
right_distance_bin,none,1,0.03050991233933434,20.85,A,2,0,mean_neighbors
year,2010,35,0.09118310741485758,2.65,A,2,0,mean_neighbors
year,2011,33,0.11172715493410644,0.0,A,2,0,mean_neighbors
year,2012,28,0.11103776610413865,0.0,A,2,0,mean_neighbors
year,2013,38,0.09578085238752226,1.27,A,2,0,mean_neighbors
year,2014,33,0.08030747824266533,5.91,A,2,0,mean_neighbors
year,2015,28,0.07721727745859339,6.83,A,2,0,mean_neighbors
year,2016,30,0.10445865815314792,0.0,A,2,0,mean_neighbors
year,2017,85,0.10017664081286659,0.0,A,2,0,mean_neighbors
year,2018,67,0.08496668980784887,4.51,A,2,0,mean_neighbors
year,2019,119,0.08025948893736616,5.92,A,2,0,mean_neighbors
year,2020,153,0.09897721315218969,0.31,A,2,0,mean_neighbors
year,2021,129,0.1313768914229699,0.0,A,2,0,mean_neighbors
year,2022,128,0.07398836272997587,7.8,A,2,0,mean_neighbors
year,2023,145,0.07638298581792763,7.09,A,2,0,mean_neighbors
year,2024,149,0.07233007119597218,8.3,A,2,0,mean_neighbors
